"1","2","3","4","5","6","7","8","9"
"","Lat","Long","Timestamp","Ax","Ay","Az","A_avg","A_gforce"
"269","22.49472167","88.39130333","1.69E+12","1.59195","3.8899503","8.619","4.7003001","0.9774946"
"270","22.49472167","88.39130333","1.69E+12","1.98195","3.6030002","8.43","4.671650067","0.956114121"
"271","22.49472167","88.39130333","1.69E+12","1.52505","3.28905","8.592","4.4687","0.950617858"
"272","22.49472167","88.39130333","1.69E+12","-0.20700002","3.9409502","9.237","4.32365006","1.023925117"
"273","22.49472167","88.39130333","1.69E+12","-0.20700002","3.9409502","9.237","4.32365006","1.023925117"
"274","22.49472167","88.39130333","1.69E+12","0.441","3.6799502","10.266001","4.7956504","1.112593775"
"275","22.49472167","88.39130333","1.69E+12","1.2349501","3.0670502","11.323951","5.208650433","1.202524899"
"276","22.49472167","88.39130333","1.69E+12","1.4269501","2.87805","11.616","5.307000033","1.228542771"
"277","22.49472167","88.39130333","1.69E+12","1.0890001","2.9299502","9.948001","4.655650433","1.062948403"
"278","22.49472167","88.39130333","1.69E+12","0.60300004","3.3400502","8.49405","4.14570008","0.932420476"
"279","22.49472167","88.39130333","1.69E+12","0.12195001","3.18705","8.25195","3.853650003","0.901820052"
"280","22.49472167","88.39130333","1.69E+12","0.63405","3.8040001","8.410951","4.283000367","0.943213072"
"281","22.49472167","88.39130333","1.69E+12","0.87600005","3.5500503","8.875051","4.43370045","0.978469897"
"282","22.49472167","88.39130333","1.69E+12","0.87600005","3.5500503","8.875051","4.43370045","0.978469897"
"283","22.49472167","88.39130333","1.69E+12","0.64905006","3.4690502","8.944051","4.35405042","0.98014034"
"284","22.49472167","88.39130333","1.69E+12","0.23205002","3.7399502","8.752951","4.241650407","0.970571233"
"285","22.49472167","88.39130333","1.69E+12","0.013950001","3.8689501","8.655001","4.179300367","0.96640178"
"286","22.49472167","88.39130333","1.69E+12","0.27495003","3.009","9.33195","4.20530001","0.999890208"
"287","22.49472167","88.39130333","1.69E+12","-0.022950001","3.6319501","8.64795","4.085650033","0.956135809"
"288","22.49472167","88.39130333","1.69E+12","0.57495004","3.7470002","8.602051","4.308000413","0.958237683"
"289","22.49472167","88.39130333","1.69E+12","0.62505","3.4279501","8.51295","4.188650033","0.937662571"
"290","22.49472167","88.39130333","1.69E+12","0.65805006","3.0859501","8.014951","3.919650387","0.878051408"
"291","22.49472167","88.39130333","1.69E+12","0.65805006","3.0859501","8.014951","3.919650387","0.878051408"
"292","22.49472167","88.39130333","1.69E+12","0.60300004","3.0000002","7.8769503","3.82665018","0.861410926"
"293","22.49472167","88.39130333","1.69E+12","0.462","2.74095","7.9990506","3.7340002","0.863225116"
"294","22.49472167","88.39130333","1.69E+12","0.86895007","2.8150501","8.63595","4.106650057","0.930137481"
"295","22.49472167","88.39130333","1.69E+12","1.4650501","2.45595","10.302","4.741000033","1.089862504"
"296","22.49472167","88.39130333","1.69E+12","1.314","2.35095","11.415001","5.026650333","1.195557481"
"297","22.49472167","88.39130333","1.69E+12","1.0870501","2.3820002","11.78205","5.0837001","1.23032398"
"298","22.49472167","88.39130333","1.69E+12","0.69705003","1.86705","11.154","4.57270001","1.155009479"
"299","22.49472167","88.39130333","1.69E+12","0.52695","1.41495","10.623","4.1883","1.093758051"
"300","22.49472167","88.39130333","1.69E+12","0.52695","1.41495","10.623","4.1883","1.093758051"
"301","22.49472167","88.39130333","1.69E+12","0.65595","1.2349501","10.663051","4.184650367","1.096263945"
"302","22.49472167","88.39130333","1.69E+12","0.99600005","1.7760001","10.338","4.37000005","1.074069682"
"303","22.49472167","88.39130333","1.69E+12","1.3480501","2.3029501","9.96","4.537000067","1.051098498"
"304","22.49472167","88.39130333","1.69E+12","0.49995002","2.0370002","9.95505","4.164000073","1.037065239"
"305","22.49472167","88.39130333","1.69E+12","0.531","2.3149502","9.736951","4.1943004","1.021654775"
"306","22.49472167","88.39130333","1.69E+12","0.61995006","2.35095","8.81505","3.92865002","0.932130573"
"307","22.49472167","88.39130333","1.69E+12","1.1010001","1.10595","7.9270506","3.378000233","0.823567695"
"308","22.49472167","88.39130333","1.69E+12","1.19505","3.0670502","8.916","4.392700067","0.968828691"
"309","22.49472167","88.39130333","1.69E+12","1.116","3.5460002","9.8209505","4.827650233","1.070436586"
"310","22.49472167","88.39130333","1.69E+12","0.036000002","3.58905","10.09395","4.573000001","1.092058604"
"311","22.49472167","88.39130333","1.69E+12","-0.93000007","3.558","9.694051","4.10735031","1.056897767"
"312","22.49472167","88.39130333","1.69E+12","-1.419","3.141","9.35595","3.69265","1.016372982"
"313","22.49472167","88.39130333","1.69E+12","-0.99000007","2.6430001","9.44205","3.69835001","1.004570776"
"314","22.49472167","88.39130333","1.69E+12","-0.246","2.3440502","9.373051","3.8237004","0.985203066"
"315","22.49472167","88.39130333","1.69E+12","-0.55395","2.217","9.361051","3.674700333","0.982256276"
"316","22.49472167","88.39130333","1.69E+12","-0.70095","2.0659502","9.14805","3.504350067","0.958673731"
"317","22.49472167","88.39130333","1.69E+12","0.79995006","2.8200002","8.83905","4.153000087","0.949278068"
"318","22.49472167","88.39130333","1.69E+12","0.79995006","2.8200002","8.83905","4.153000087","0.949278068"
"319","22.49472167","88.39130333","1.69E+12","0.25905","2.7529502","9.1380005","4.050000233","0.973210299"
"320","22.49472167","88.39130333","1.69E+12","-0.010950001","2.835","9.45705","4.0937","1.006406586"
"321","22.49472167","88.39130333","1.69E+12","-0.028050002","2.67195","9.736951","4.126950333","1.029250356"
"322","22.49472167","88.39130333","1.69E+12","0.53400004","2.5470002","9.59805","4.22635008","1.013719979"
"323","22.49472167","88.39130333","1.69E+12","0.39705002","2.3149502","9.559951","4.090650407","1.003491585"
"324","22.49472167","88.39130333","1.69E+12","0.51000005","2.32005","9.49695","4.109000017","0.9979128"
"325","22.49472167","88.39130333","1.69E+12","0.49605003","2.226","9.574051","4.098700343","1.003254884"
"326","22.49472167","88.39130333","1.69E+12","0.45705003","2.32695","9.74205","4.17535001","1.022071488"
"327","22.49472167","88.39130333","1.69E+12","0.45705003","2.32695","9.74205","4.17535001","1.022071488"
"328","22.49472167","88.39130333","1.69E+12","0.23205002","2.334","9.76095","4.109000007","1.023323356"
"329","22.49472167","88.39130333","1.69E+12","0.22305001","2.32005","9.636001","4.059700337","1.010588588"
"330","22.49472167","88.39130333","1.69E+12","0.29700002","2.2410002","9.67695","4.071650073","1.012995639"
"331","22.49472167","88.39130333","1.69E+12","0.29700002","2.16195","9.535951","3.99830034","0.997193049"
"332","22.49472167","88.39130333","1.69E+12","0.23700002","2.2459502","9.663","4.048650073","1.011560469"
"333","22.49472167","88.39130333","1.69E+12","0.24195","2.29305","9.92805","4.15435","1.038969516"
"334","22.49472167","88.39130333","1.69E+12","0.25905","2.25495","9.688951","4.067650333","1.014400116"
"335","22.49472167","88.39130333","1.69E+12","0.08595","2.181","9.25605","3.841","0.969410975"
"336","22.49472167","88.39130333","1.69E+12","0.08595","2.181","9.25605","3.841","0.969410975"
"337","22.49472167","88.39130333","1.69E+12","0.028950002","2.217","9.258","3.834650001","0.9704174"
"338","22.49472167","88.39130333","1.69E+12","0.01905","2.2380002","9.382951","3.8800004","0.983300654"
"339","22.49472167","88.39130333","1.69E+12","0.108","2.2020001","9.559951","3.956650367","1.000088485"
"340","22.49472167","88.39130333","1.69E+12","0.25605002","2.016","9.79695","4.023000007","1.019928729"
"341","22.49472167","88.39130333","1.69E+12","0.192","1.98705","9.688951","3.956000333","1.008406936"
"342","22.49472167","88.39130333","1.69E+12","0.124050006","2.0400002","9.562051","3.908700402","0.996740757"
"343","22.49472167","88.39130333","1.69E+12","0.108","2.0400002","9.46605","3.871350067","0.987153392"
"344","22.49472167","88.39130333","1.69E+12","0.15105","2.0010002","9.44505","3.865700067","0.98428828"
"345","22.49472167","88.39130333","1.69E+12","0.15105","2.0010002","9.44505","3.865700067","0.98428828"
"346","22.49472167","88.39130333","1.69E+12","0.17205001","1.91295","9.580951","3.888650337","0.996082677"
"347","22.49472167","88.39130333","1.69E+12","0.201","1.8190501","9.84","3.953350033","1.020259265"
"348","22.49472167","88.39130333","1.69E+12","0.20595","1.7479501","9.885","3.946300033","1.02349303"
"349","22.49472167","88.39130333","1.69E+12","0.15795001","1.7400001","9.67905","3.859000037","1.002596783"
"350","22.49472167","88.39130333","1.69E+12","0.34005","1.8030001","9.688951","3.944000367","1.005213734"
"351","22.49472167","88.39130333","1.69E+12","0.18","1.7020501","9.670051","3.850700367","1.001054977"
"352","22.49472167","88.39130333","1.69E+12","0.096","1.7040001","9.74205","3.847350033","1.008197566"
"353","22.49472167","88.39130333","1.69E+12","0.069000006","1.5850501","9.92595","3.860000035","1.024663251"
"354","22.49472167","88.39130333","1.69E+12","0.069000006","1.5850501","9.92595","3.860000035","1.024663251"
"355","22.49472167","88.39130333","1.69E+12","0","1.5679501","9.877951","3.815300367","1.019533032"
"356","22.49472167","88.39130333","1.69E+12","0.15300001","1.5660001","9.780001","3.83300037","1.009762001"
"357","22.49472167","88.39130333","1.69E+12","0.29205","1.539","9.684","3.83835","0.999987376"
"358","22.49472167","88.39130333","1.69E+12","0.18405001","1.6330501","9.636001","3.81770037","0.996445859"
"359","22.49472167","88.39130333","1.69E+12","0.13395001","1.6180501","9.636001","3.79600037","0.996108459"
"360","22.49472167","88.39130333","1.69E+12","0.18","1.5630001","9.7560005","3.8330002","1.007344561"
"361","22.49472167","88.39130333","1.69E+12","0.25095","1.52505","9.768001","3.848000333","1.008105968"
"362","22.49472167","88.39130333","1.69E+12","0.28500003","1.5109501","9.694051","3.830000377","1.000533545"
"363","22.49472167","88.39130333","1.69E+12","0.28500003","1.5109501","9.694051","3.830000377","1.000533545"
"364","22.49472167","88.39130333","1.69E+12","0.15105","1.5300001","9.967051","3.882700367","1.028025529"
"365","22.49472167","88.39130333","1.69E+12","0.09105001","1.45305","9.883051","3.809050337","1.018319244"
"366","22.49472167","88.39130333","1.69E+12","0.079050004","1.491","9.64395","3.738000001","0.994785662"
"367","22.49472167","88.39130333","1.69E+12","0.124050006","1.5510001","9.50895","3.728000035","0.982202822"
"368","22.49472167","88.39130333","1.69E+12","0.18705001","1.53495","9.745951","3.822650337","1.005897852"
"369","22.49472167","88.39130333","1.69E+12","0.27795002","1.4629501","9.77295","3.83795004","1.007721598"
"370","22.49472167","88.39130333","1.69E+12","0.28995","1.4820001","9.682051","3.818000367","0.998889649"
"371","22.49472167","88.39130333","1.69E+12","0.16005","1.52295","9.802051","3.828350333","1.011309619"
"372","22.49472167","88.39130333","1.69E+12","0.18","1.45605","9.81795","3.818","1.011922985"
"373","22.49472167","88.39130333","1.69E+12","0.27795002","1.35","9.876","3.834650007","1.016484874"
"374","22.49472167","88.39130333","1.69E+12","0.43095002","1.2780001","9.804001","3.837650373","1.008800669"
"375","22.49472167","88.39130333","1.69E+12","0.40905002","1.33305","9.744","3.828700007","1.003391002"
"376","22.49472167","88.39130333","1.69E+12","0.23205002","1.4239501","9.876","3.84400004","1.0174133"
"377","22.49472167","88.39130333","1.69E+12","0.13395001","1.3600501","9.90705","3.800350037","1.019456258"
"378","22.49472167","88.39130333","1.69E+12","0.124050006","1.32105","9.859051","3.768050335","1.014060844"
"379","22.49472167","88.39130333","1.69E+12","0.081","1.2540001","10.41705","3.917350033","1.069578917"
"380","22.49472167","88.39130333","1.69E+12","0.71805006","0.93405","11.916","4.52270002","1.220601557"
"381","22.49472167","88.39130333","1.69E+12","1.149","0.62700003","12.130951","4.635650343","1.24376807"
"382","22.49472167","88.39130333","1.69E+12","1.161","0.42795002","10.149","3.912650007","1.042217225"
"383","22.49472167","88.39130333","1.69E+12","1.1400001","1.02495","8.596951","3.587300367","0.890169712"
"384","22.49472167","88.39130333","1.69E+12","-0.07095","1.7400001","7.7040005","3.1243502","0.805134617"
"385","22.49472167","88.39130333","1.69E+12","0.048","2.607","7.3000503","3.3183501","0.790187658"
"386","22.49472167","88.39130333","1.69E+12","-0.80100006","2.69595","9.246","3.71364998","0.985145535"
"387","22.49472167","88.39130333","1.69E+12","-0.94695","2.66505","9.13095","3.61635","0.974408386"
"388","22.49472167","88.39130333","1.69E+12","-0.82005006","2.45895","8.20695","3.28194998","0.877325596"
"389","22.49472167","88.39130333","1.69E+12","-0.56895","2.2339501","7.6470003","3.104000133","0.814160803"
"390","22.49472167","88.39130333","1.69E+12","-0.41805002","1.9339501","8.79105","3.435650027","0.918548922"
"391","22.49472167","88.39130333","1.69E+12","-0.44700003","1.6639501","10.519951","3.912300357","1.086657314"
"392","22.49472167","88.39130333","1.69E+12","-0.291","1.5150001","10.828951","4.017650367","1.115013796"
"393","22.49472167","88.39130333","1.69E+12","0.09105001","1.2280501","9.67905","3.666050037","0.994604439"
"394","22.49472167","88.39130333","1.69E+12","0.62700003","0.771","8.97105","3.45635001","0.920073825"
"395","22.49472167","88.39130333","1.69E+12","1.5970501","-0.90405005","13.29705","4.663350017","1.368307092"
"396","22.49472167","88.39130333","1.69E+12","1.0699501","-1.04295","13.513051","4.513350367","1.38587225"
"397","22.49472167","88.39130333","1.69E+12","0.59400004","-0.33405003","11.51805","3.926000003","1.176166479"
"398","22.49472167","88.39130333","1.69E+12","0.38805002","0.46905002","9.078","3.311700013","0.92746061"
"399","22.49472167","88.39130333","1.69E+12","0.25605002","1.4790001","6.7630506","2.83270024","0.706178949"
"400","22.49472167","88.39130333","1.69E+12","0.28695002","1.94895","6.8040004","3.01330014","0.722063529"
"401","22.49472167","88.39130333","1.69E+12","-0.279","2.01795","9.7900505","3.843000167","1.019342772"
"402","22.49472167","88.39130333","1.69E+12","-0.44205","2.01795","11.494051","4.356650333","1.190440002"
"403","22.49472167","88.39130333","1.69E+12","-0.40605003","1.3960501","10.516951","3.835650357","1.082260125"
"404","22.49472167","88.39130333","1.69E+12","0.27795002","0.51495004","8.403001","3.065300353","0.858649521"
"405","22.49472167","88.39130333","1.69E+12","0.30900002","0.38805002","9.6","3.432350013","0.979898805"
"406","22.49472167","88.39130333","1.69E+12","0.22005","0.62700003","10.969951","3.939000343","1.120291341"
"407","22.49472167","88.39130333","1.69E+12","0.201","1.02705","10.969951","4.066000333","1.123318818"
"408","22.49472167","88.39130333","1.69E+12","0.23895001","1.317","10.003051","3.853000337","1.028767143"
"409","22.49472167","88.39130333","1.69E+12","0.321","1.33605","9.14295","3.6","0.942469549"
"410","22.49472167","88.39130333","1.69E+12","0.08400001","1.1010001","9.430051","3.53835037","0.967836733"
"411","22.49472167","88.39130333","1.69E+12","0.112950005","1.0129501","9.79695","3.640950035","1.004059645"
"412","22.49472167","88.39130333","1.69E+12","0.26295","0.93405","9.93795","3.71165","1.017860467"
"413","22.49472167","88.39130333","1.69E+12","0.354","0.91395","9.93105","3.733","1.017257625"
"414","22.49472167","88.39130333","1.69E+12","0.22995001","0.93405","9.804001","3.656000337","1.004187485"
"415","22.49472167","88.39130333","1.69E+12","0.16800001","0.96900004","9.727051","3.62135035","0.996599475"
"416","22.49472167","88.39130333","1.69E+12","0.22500001","1.02495","9.82995","3.693300003","1.007726927"
"417","22.49472167","88.39130333","1.69E+12","0.30900002","1.0720501","9.89295","3.75800004","1.014848453"
"418","22.49472167","88.39130333","1.69E+12","0.30900002","1.0720501","9.89295","3.75800004","1.014848453"
"419","22.49472167","88.39130333","1.69E+12","0.42600003","1.0819501","9.93795","3.815300043","1.019953666"
"420","22.49472167","88.39130333","1.69E+12","0.43605003","1.029","9.90705","3.79070001","1.016298234"
"421","22.49472167","88.39130333","1.69E+12","0.33795002","0.96900004","9.84","3.71565002","1.008498478"
"422","22.49472167","88.39130333","1.69E+12","0.22305001","0.90000004","9.825001","3.64935035","1.005979333"
"423","22.49472167","88.39130333","1.69E+12","0.13395001","0.89805007","9.933001","3.65500036","1.016759892"
"424","22.49472167","88.39130333","1.69E+12","0.028950002","1.0129501","9.757951","3.599950367","1.000043713"
"425","22.49472167","88.39130333","1.69E+12","0.036000002","1.116","9.735001","3.629000334","0.998860987"
"426","22.49472167","88.39130333","1.69E+12","0.072000004","1.09395","9.89505","3.687000001","1.014841761"
